"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"LAPTM4B",4.74736657027374e-15,0.94621042227769,0.638,0.386,1.23194162498604e-10,"3","LAPTM4B"
"CD151",5.60226995285131e-15,0.863922406177804,0.773,0.573,1.45378905276491e-10,"3","CD151"
"AC020765.6",7.03977097859279e-15,0.600930521398952,0.331,0.111,1.82682056894483e-10,"3","AC020765.6"
"CTSS",7.10313317680192e-15,1.37371553653271,0.337,0.12,1.8432630593801e-10,"3","CTSS"
"SP100",8.60186414765597e-15,0.592536588204547,0.313,0.104,2.23218374631672e-10,"3","SP100"
"TNS1",1.05089515204582e-14,0.594399516236268,0.288,0.088,2.72707291955891e-10,"3","TNS1"
"SH3BGRL3",1.4090427432055e-14,0.959125080253501,0.712,0.492,3.65646591861826e-10,"3","SH3BGRL3"
"DUOX2",1.46034260872459e-14,1.01108663522839,0.393,0.154,3.78958906964032e-10,"3","DUOX2"
"PLEC",1.91092346679579e-14,0.708472358555158,0.393,0.154,4.95884639633507e-10,"3","PLEC"
"VAMP8",2.01554672205349e-14,0.770631749814444,0.613,0.357,5.2303437437288e-10,"3","VAMP8"
"MMP24OS",2.05600548478952e-14,0.792234903845443,0.62,0.362,5.3353342330288e-10,"3","MMP24OS"
"ZFP36L2",2.15649380738073e-14,0.539602910062063,0.344,0.125,5.59610143015299e-10,"3","ZFP36L2"
"HMGA1",2.33636504932115e-14,1.06835367349024,0.497,0.249,6.06286730298839e-10,"3","HMGA1"
"MT1E",2.34451856621256e-14,0.678220459337221,0.301,0.098,6.08402567932159e-10,"3","MT1E"
"ANXA5",2.59684192676781e-14,0.779071702984607,0.724,0.479,6.73880479996248e-10,"3","ANXA5"
"GCNT3",2.90295443177344e-14,0.638862341048311,0.276,0.086,7.53316675045208e-10,"3","GCNT3"
"CD59",3.12204668059883e-14,0.916101431642538,0.84,0.707,8.10171113615395e-10,"3","CD59"
"PPP1R15A",3.91404708227208e-14,0.673987413276971,0.564,0.284,1.01569521784961e-09,"3","PPP1R15A"
"WLS",4.18996466043344e-14,0.339278140426287,0.362,0.128,1.08729582938248e-09,"3","WLS"
"RAC1",4.20852015993575e-14,0.660431250954643,0.834,0.677,1.09211098150333e-09,"3","RAC1"
"MCAM",4.2420178253644e-14,0.444950166967866,0.319,0.11,1.10080362568206e-09,"3","MCAM"
"OAF",4.68729027209566e-14,0.78617520017406,0.288,0.093,1.21635182560882e-09,"3","OAF"
"CTXN1",6.39320140160695e-14,0.446152020389112,0.264,0.079,1.659035763717e-09,"3","CTXN1"
"ANKRD9",8.40433754484496e-14,0.470698457793452,0.313,0.108,2.18092559288727e-09,"3","ANKRD9"
"TRIP10",8.4551924083077e-14,0.791824599013305,0.325,0.123,2.19412242995585e-09,"3","TRIP10"
"ZBTB20",9.89162190419222e-14,1.02803907440177,0.571,0.329,2.56687588413788e-09,"3","ZBTB20"
"TSPAN3",1.01190447693589e-13,0.8654288242654,0.736,0.529,2.62589211764862e-09,"3","TSPAN3"
"TNKS1BP1",1.01990659525878e-13,0.557145568370278,0.325,0.117,2.64665761469652e-09,"3","TNKS1BP1"
"CARD10",1.07024796017694e-13,0.563856158195181,0.313,0.11,2.77729345665915e-09,"3","CARD10"
"ITGA3",1.12336862042523e-13,0.779487271752074,0.479,0.238,2.91514157000347e-09,"3","ITGA3"
"CA12",1.61124488836357e-13,0.54037260896004,0.258,0.079,4.18118048530347e-09,"3","CA12"
"VMP1",1.98079770194863e-13,0.716628576473276,0.472,0.222,5.14017003655669e-09,"3","VMP1"
"PFN1",2.05325462521194e-13,0.815727582101986,0.834,0.644,5.32819575242499e-09,"3","PFN1"
"RAP2B",2.06489131191171e-13,0.66747569262531,0.405,0.174,5.35839295441089e-09,"3","RAP2B"
"HLA-F",2.4345871935669e-13,0.552344582100729,0.264,0.085,6.3177537673061e-09,"3","HLA-F"
"F11R",2.69132555403523e-13,0.751885699638896,0.423,0.191,6.98398981272143e-09,"3","F11R"
"NAMPT",2.73838169702328e-13,0.883890919673022,0.466,0.226,7.10610050377541e-09,"3","NAMPT"
"SLC39A1",2.84572879228563e-13,0.692549797929893,0.577,0.318,7.38466621598122e-09,"3","SLC39A1"
"RRAS",2.87434063649675e-13,0.560685216266595,0.362,0.143,7.45891395170907e-09,"3","RRAS"
"FOSL2",2.9953412115657e-13,0.699262086140878,0.436,0.192,7.772910444013e-09,"3","FOSL2"
"ASS1",3.18530990563603e-13,0.731786885165002,0.393,0.168,8.2658792051255e-09,"3","ASS1"
"PPP1CB",3.55305525989221e-13,0.822540117143749,0.595,0.344,9.22017839942029e-09,"3","PPP1CB"
"PERP",3.57049865031447e-13,0.825003225204511,0.583,0.358,9.26544399756605e-09,"3","PERP"
"DAZAP2",3.58910923747458e-13,0.748832532062035,0.54,0.292,9.31373847124652e-09,"3","DAZAP2"
"PACSIN2",4.93330599688856e-13,0.614979226602935,0.356,0.143,1.28019290619258e-08,"3","PACSIN2"
"ITGAV",5.3160555910043e-13,0.730678332519073,0.417,0.186,1.37951642586562e-08,"3","ITGAV"
"MGLL",5.3908239735573e-13,0.608102500689263,0.294,0.104,1.39891882113812e-08,"3","MGLL"
"ALDH3A2",5.52520281553544e-13,0.771905152553321,0.368,0.155,1.43379013063145e-08,"3","ALDH3A2"
"SDHA",6.28210914890681e-13,0.565942372820574,0.442,0.198,1.63020732414132e-08,"3","SDHA"
"WDR1",9.23356098183593e-13,0.579521828777958,0.546,0.284,2.39610907478642e-08,"3","WDR1"
"MAP3K20",9.54544837613605e-13,0.622140848330256,0.294,0.107,2.47704385360731e-08,"3","MAP3K20"
"PDLIM1",1.07915390354493e-12,0.960883578264692,0.485,0.259,2.8004043796991e-08,"3","PDLIM1"
"PGK1",1.13796021184582e-12,0.652671179945042,0.65,0.385,2.9530067497399e-08,"3","PGK1"
"IFNAR2",1.23154188804532e-12,0.65563245966587,0.319,0.119,3.19585119947761e-08,"3","IFNAR2"
"GPX2",1.35703377102314e-12,0.718704145996585,0.301,0.107,3.52150263580504e-08,"3","GPX2"
"BCL3",1.56525669378092e-12,0.82070810016434,0.417,0.188,4.0618411203615e-08,"3","BCL3"
"MCL1",1.57984667998233e-12,0.727310569717403,0.706,0.438,4.09970213455414e-08,"3","MCL1"
"HOMER2",1.68759609919228e-12,0.718503045522345,0.294,0.11,4.37931187740396e-08,"3","HOMER2"
"MEX3D",2.34447178457546e-12,0.554585652840087,0.319,0.122,6.08390428097333e-08,"3","MEX3D"
"STX7",2.60612664080319e-12,0.456718310452505,0.258,0.084,6.76289863288427e-08,"3","STX7"
"BCL9L",3.03681009025108e-12,0.420358342689188,0.282,0.097,7.88052218420156e-08,"3","BCL9L"
"ACADVL",3.25396126853446e-12,0.723794439803965,0.73,0.512,8.44402949184693e-08,"3","ACADVL"
"SPTAN1",3.31694349166348e-12,0.691179560719677,0.491,0.26,8.60746836086672e-08,"3","SPTAN1"
"ACAA1",3.36873679947314e-12,0.543216314995708,0.356,0.145,8.74187199463279e-08,"3","ACAA1"
"DUSP1",3.43618813770416e-12,0.887014472314878,0.73,0.521,8.91690821734229e-08,"3","DUSP1"
"STBD1",4.10074461170266e-12,0.284471500904194,0.319,0.119,1.06414322673684e-07,"3","STBD1"
"CTNNB1",4.3700669815383e-12,0.624931545989716,0.374,0.161,1.13403238170919e-07,"3","CTNNB1"
"PTP4A2",4.6633088074348e-12,0.728174332383324,0.663,0.438,1.21012863552933e-07,"3","PTP4A2"
"HEXIM1",5.06231792592501e-12,0.614866258105923,0.38,0.162,1.31367150177754e-07,"3","HEXIM1"
"LZTS2",5.22310548071137e-12,0.535875881306184,0.282,0.1,1.3553958722446e-07,"3","LZTS2"
"CD47",5.59817824657829e-12,0.582159063350499,0.337,0.137,1.45272725498707e-07,"3","CD47"
"CTNNA1",5.84343133745603e-12,0.699637172052944,0.564,0.321,1.51637043206984e-07,"3","CTNNA1"
"SLC12A7",6.08169648217799e-12,0.624184768081448,0.485,0.239,1.57820023712519e-07,"3","SLC12A7"
"SRC",7.24135693044595e-12,0.542261020002359,0.288,0.106,1.87913212345072e-07,"3","SRC"
"KIF1C",8.19373353099271e-12,0.619210043741124,0.356,0.149,2.12627385129261e-07,"3","KIF1C"
"TRIB1",8.79743148785377e-12,0.607654761042344,0.362,0.154,2.28293347109805e-07,"3","TRIB1"
"CYBA",8.95145845663469e-12,0.569825802463534,0.301,0.112,2.3229034694967e-07,"3","CYBA"
"AFDN",9.13300234242739e-12,0.434047478638393,0.307,0.116,2.37001410785991e-07,"3","AFDN"
"DDAH2",9.22523529324304e-12,0.520598680786326,0.374,0.166,2.39394855859657e-07,"3","DDAH2"
"TJP2",9.59884580212713e-12,0.434723205048721,0.362,0.152,2.49090048565199e-07,"3","TJP2"
"PEA15",1.13214601983243e-11,0.488625076187851,0.405,0.176,2.93791892146514e-07,"3","PEA15"
"ITGB5",1.31444804405398e-11,0.456141522115144,0.38,0.16,3.41099267432007e-07,"3","ITGB5"
"GLUL",1.37364748341879e-11,1.14182173186925,0.509,0.283,3.56461521947175e-07,"3","GLUL"
"TLE1",1.38859445218117e-11,0.488488651661742,0.258,0.088,3.60340260341012e-07,"3","TLE1"
"NUPR1",1.42747778826164e-11,0.532745079691485,0.344,0.135,3.70430486053894e-07,"3","NUPR1"
"DIAPH1",1.49993767262959e-11,0.707791595106352,0.46,0.232,3.89233826047378e-07,"3","DIAPH1"
"POR",1.74451545377749e-11,0.712085832956968,0.362,0.16,4.52701760255258e-07,"3","POR"
"MT-RNR11",1.89761676647334e-11,0.498771070309304,0.982,0.918,4.92431550899832e-07,"3","MT-RNR1"
"FBP1",1.94603021613073e-11,0.530002759002321,0.252,0.086,5.04994841085925e-07,"3","FBP1"
"ADM",2.22258451088018e-11,0.825246704420216,0.301,0.119,5.76760680573406e-07,"3","ADM"
"LYZ",2.62959534754695e-11,0.986496088765603,0.288,0.104,6.82379992688433e-07,"3","LYZ"
"ZNF503",2.63194751476576e-11,0.467270048627434,0.337,0.137,6.82990380081716e-07,"3","ZNF503"
"RAB11FIP1",2.65167158161524e-11,0.732993599553044,0.669,0.431,6.88108775429155e-07,"3","RAB11FIP1"
"HDGF",2.85122114036e-11,0.77970686152656,0.675,0.468,7.39891885923421e-07,"3","HDGF"
"PAK1",3.00786204370461e-11,0.376787543462346,0.258,0.09,7.80540200341347e-07,"3","PAK1"
"NRP1",3.30745067975435e-11,0.451380634728775,0.307,0.117,8.58283451396255e-07,"3","NRP1"
"GADD45A",3.90759728369891e-11,0.794557292844351,0.325,0.135,1.01402149511987e-06,"3","GADD45A"
"CDKN1A",4.73671484202045e-11,0.532557647538406,0.638,0.378,1.22917750150431e-06,"3","CDKN1A"
"FAM89B",5.09544820859026e-11,0.532894372249936,0.454,0.22,1.32226881012917e-06,"3","FAM89B"
"RASSF4",5.23786075826933e-11,0.413205307724914,0.252,0.087,1.35922486677089e-06,"3","RASSF4"
"DAG1",5.36796228078756e-11,0.831538796414914,0.442,0.215,1.39298621186437e-06,"3","DAG1"
"MYH14",5.55099539959441e-11,0.583209840328417,0.448,0.229,1.44048330619475e-06,"3","MYH14"
"CLINT1",5.64781126159131e-11,0.624464128369103,0.337,0.146,1.46560702238294e-06,"3","CLINT1"
"IER2",5.8286293859788e-11,0.768360610634759,0.669,0.439,1.5125293256615e-06,"3","IER2"
"SDCBP",8.21558103432276e-11,0.634712936740705,0.436,0.221,2.13194327840676e-06,"3","SDCBP"
"FSTL1",8.52418646956958e-11,0.414290698740726,0.27,0.095,2.21202638885331e-06,"3","FSTL1"
"SHROOM3",8.83120398760903e-11,0.745560531889726,0.313,0.127,2.29169743478454e-06,"3","SHROOM3"
"CHP1",9.34131715283366e-11,0.620082742829711,0.509,0.283,2.42407180116033e-06,"3","CHP1"
"CFLAR",9.54272559442407e-11,0.657367911005372,0.485,0.257,2.47633729175305e-06,"3","CFLAR"
"SUN2",1.00426762010085e-10,0.590379506183522,0.528,0.288,2.6060744741617e-06,"3","SUN2"
"WBP2",1.03586048639256e-10,0.570360305859668,0.472,0.253,2.6880579621887e-06,"3","WBP2"
"TICAM1",1.16427409440105e-10,0.706367681943937,0.331,0.141,3.02129127497073e-06,"3","TICAM1"
"ERRFI1",1.16874037787993e-10,0.650464604010917,0.399,0.189,3.03288128059842e-06,"3","ERRFI1"
"SLC25A23",1.20681445685303e-10,0.56649091854964,0.393,0.187,3.13168351553361e-06,"3","SLC25A23"
"AC138894.1",1.25635027575114e-10,0.270551471189793,0.258,0.093,3.26022896557421e-06,"3","AC138894.1"
"ERO1A",1.55284478049159e-10,0.590519576429721,0.405,0.197,4.02963220537569e-06,"3","ERO1A"
"HOMER3",1.56651628951865e-10,0.422169110159443,0.27,0.1,4.0651097713009e-06,"3","HOMER3"
"TACC1",1.71387032544474e-10,0.627524637181625,0.54,0.314,4.4474934945291e-06,"3","TACC1"
"POLD4",1.97376884352848e-10,0.579346059019196,0.436,0.216,5.1219301489564e-06,"3","POLD4"
"PNRC1",2.12453246544431e-10,0.751568391758125,0.577,0.347,5.51316174782799e-06,"3","PNRC1"
"ITPR3",2.20764558596941e-10,0.512016049925961,0.331,0.139,5.72884029559061e-06,"3","ITPR3"
"AMFR",2.2780934696739e-10,0.437681141112419,0.331,0.143,5.91165255380377e-06,"3","AMFR"
"SYNCRIP",2.35430360185077e-10,0.571615912204736,0.38,0.178,6.10941784680275e-06,"3","SYNCRIP"
"CCDC6",2.47334879708837e-10,0.464157702215587,0.294,0.118,6.41834012844432e-06,"3","CCDC6"
"RB1",2.49415422279718e-10,0.645088222168342,0.264,0.101,6.47233020815869e-06,"3","RB1"
"LAMA5",2.49515935429956e-10,0.665027875932178,0.368,0.174,6.47493852440737e-06,"3","LAMA5"
"DHRS7",2.59611417477045e-10,0.547759300881561,0.301,0.122,6.7369162835293e-06,"3","DHRS7"
"DBN1",2.68837360341488e-10,0.579586037920827,0.258,0.098,6.97632950086163e-06,"3","DBN1"
"AGPAT3",2.73787904766862e-10,0.465777686188596,0.337,0.145,7.10479612870006e-06,"3","AGPAT3"
"NEAT1",2.90661663847064e-10,0.447173651927598,0.834,0.552,7.54267017683131e-06,"3","NEAT1"
"MTRNR2L81",2.9393237654615e-10,0.535313921903573,0.877,0.771,7.62754517137259e-06,"3","MTRNR2L8"
"MAP4",3.18615488640273e-10,0.531564257552938,0.436,0.218,8.26807193021509e-06,"3","MAP4"
"TMEM51",3.4288452167492e-10,0.682447809625615,0.399,0.199,8.89785333746418e-06,"3","TMEM51"
"IGSF8",3.44101813903292e-10,0.44837797016108,0.337,0.147,8.92944207079043e-06,"3","IGSF8"
"IGFBP7",4.12475985611585e-10,0.693338279770076,0.693,0.542,1.07037518266206e-05,"3","IGFBP7"
"CPM",4.45871495101643e-10,0.658996638098121,0.325,0.147,1.15703652978876e-05,"3","CPM"
"LDHA",4.55571036683722e-10,0.598349483329518,0.479,0.25,1.18220684019426e-05,"3","LDHA"
"GPX1",4.59418065857733e-10,1.13154241470239,0.706,0.488,1.19218988090082e-05,"3","GPX1"
"CLIC1",5.17328346459858e-10,0.63945058561303,0.779,0.606,1.34246705906333e-05,"3","CLIC1"
"SYNE2",6.05551393444334e-10,0.335119815090745,0.258,0.094,1.57140586598805e-05,"3","SYNE2"
"RPL10",6.84908984422711e-10,0.498524566733071,0.963,0.923,1.77733881457694e-05,"3","RPL10"
"ESRRA",8.39094100087421e-10,0.534004044053058,0.325,0.143,2.17744918972686e-05,"3","ESRRA"
"AKAP13",8.42319973862039e-10,0.434919743498414,0.337,0.149,2.18582033217199e-05,"3","AKAP13"
"SFT2D1",1.04878009175324e-09,0.490803681512648,0.301,0.125,2.72158433809966e-05,"3","SFT2D1"
"BEST1",1.10527754713106e-09,0.445787075767157,0.258,0.1,2.8681952348051e-05,"3","BEST1"
"MYO6",1.1315576665657e-09,0.542250689445886,0.374,0.181,2.93639214473798e-05,"3","MYO6"
"RPS19",1.18280397420404e-09,0.586160219315963,0.951,0.887,3.06937631305948e-05,"3","RPS19"
"FBLIM1",1.46889684521477e-09,0.640452566692271,0.454,0.251,3.81178731333232e-05,"3","FBLIM1"
"CMPK1",1.47417530111835e-09,0.599971678187271,0.393,0.201,3.82548490640213e-05,"3","CMPK1"
"CBR1",1.51048845007238e-09,0.420371621229855,0.313,0.135,3.91971752793782e-05,"3","CBR1"
"JOSD1",1.62011538287125e-09,0.472426254931643,0.337,0.148,4.20419941855088e-05,"3","JOSD1"
"LGALS3BP",1.75148251171083e-09,0.778730377889727,0.724,0.593,4.54509711788959e-05,"3","LGALS3BP"
"TUBB3",1.75748868236553e-09,0.394318454734618,0.282,0.115,4.56068313073855e-05,"3","TUBB3"
"MPZL1",2.02178738078256e-09,0.481291705743005,0.393,0.193,5.24653825313074e-05,"3","MPZL1"
"VAT1",2.14862663150989e-09,0.588379094021217,0.675,0.455,5.57568610876817e-05,"3","VAT1"
"CLASP1",2.32410200422728e-09,0.546015745181883,0.282,0.117,6.03104470096978e-05,"3","CLASP1"
"STAU1",2.54269474531245e-09,0.456149266055627,0.497,0.271,6.59829286408581e-05,"3","STAU1"
"CFL1",2.67316257237483e-09,0.562435273466439,0.89,0.793,6.93685687531268e-05,"3","CFL1"
"CBX4",2.70627303700288e-09,0.556597797489488,0.325,0.147,7.02277853102247e-05,"3","CBX4"
"MYADM",2.71020075036084e-09,0.61469604769398,0.558,0.352,7.03297094718637e-05,"3","MYADM"
"MACF1",3.45925953645634e-09,0.838469948303291,0.491,0.294,8.97677849710421e-05,"3","MACF1"
"MT2A",3.56314691199434e-09,1.09496653149355,0.276,0.114,9.24636623662531e-05,"3","MT2A"
"ACAA2",3.59777442230944e-09,0.549890573386274,0.534,0.319,9.336224625893e-05,"3","ACAA2"
"DUOXA2",3.71727527326933e-09,0.577241695488688,0.252,0.094,9.64632933413391e-05,"3","DUOXA2"
"TOP2B",3.77725362233507e-09,0.610848814918884,0.362,0.177,9.80197314995949e-05,"3","TOP2B"
"FOXO3",3.96697455975525e-09,0.554975370823468,0.337,0.157,0.000102942989825649,"3","FOXO3"
"BTG1",4.43411519582585e-09,0.581682244173904,0.718,0.574,0.000115065289331681,"3","BTG1"
"MTMR12",4.5383057386775e-09,0.466284851367187,0.276,0.116,0.000117769033918681,"3","MTMR12"
"FNDC3B",4.71298385354127e-09,0.57592104697841,0.423,0.228,0.000122301930999396,"3","FNDC3B"
"HYAL2",5.07946959133776e-09,0.516027246936372,0.307,0.135,0.000131812235895215,"3","HYAL2"
"HES1",5.32451431248043e-09,0.870705117318475,0.509,0.314,0.000138171146408867,"3","HES1"
"KLF3",5.53660197185112e-09,0.366813562730117,0.264,0.108,0.000143674821169537,"3","KLF3"
"MAST4",5.65571830237011e-09,0.707048971927775,0.448,0.253,0.000146765889946504,"3","MAST4"
"NCAM1",5.73237808027044e-09,1.11440782155286,0.356,0.193,0.000148755211183018,"3","NCAM1"
"TP53I11",5.84549619673069e-09,0.259636695791188,0.313,0.137,0.000151690626305161,"3","TP53I11"
"CTTN",5.89137855552888e-09,0.590994341368147,0.479,0.264,0.000152881273515974,"3","CTTN"
"TJP1",6.05615286641694e-09,0.418011653447339,0.264,0.106,0.00015715716688352,"3","TJP1"
"DYNC1I2",6.11610989359853e-09,0.391300572551016,0.417,0.211,0.000158713051738882,"3","DYNC1I2"
"LRP10",6.31235102982458e-09,0.556131551696925,0.687,0.481,0.000163805509223948,"3","LRP10"
"PFKP",6.69457512593765e-09,0.483806464155119,0.417,0.218,0.000173724224518082,"3","PFKP"
"TMC4",7.25515479858864e-09,0.637569773882668,0.325,0.15,0.000188271267023375,"3","TMC4"
"MYO1C",7.34018302816605e-09,0.52067251934761,0.54,0.317,0.000190477749580909,"3","MYO1C"
"HEBP1",7.83183521642296e-09,0.353307782606652,0.282,0.119,0.000203236123866176,"3","HEBP1"
"EIF6",8.11427271544536e-09,0.536477325845056,0.448,0.236,0.000210565376965807,"3","EIF6"
"RAI1",8.82728895867019e-09,0.446663635690376,0.337,0.157,0.000229068148477492,"3","RAI1"
"CNDP2",8.96447837335006e-09,0.510548148184043,0.577,0.37,0.000232628213788434,"3","CNDP2"
"AC092143.1",9.16900982907974e-09,0.30145681009336,0.264,0.108,0.000237935805064619,"3","AC092143.1"
"STAT6",9.62536292293204e-09,0.469731137722851,0.417,0.224,0.000249778167850086,"3","STAT6"
"RNF213",1.05017686519477e-08,0.397771635722051,0.325,0.149,0.000272520896518043,"3","RNF213"
"STK24",1.07157650816068e-08,0.531633311756159,0.454,0.248,0.000278074103867697,"3","STK24"
"OCIAD2",1.09821590823655e-08,0.501848524888559,0.485,0.28,0.000284987028187385,"3","OCIAD2"
"SPATS2L",1.16197793805464e-08,0.555771790371872,0.564,0.37,0.000301533274925178,"3","SPATS2L"
"SLC9A3R1",1.21399029481438e-08,0.683765166441564,0.577,0.385,0.000315030481504331,"3","SLC9A3R1"
"CEBPD",1.43139683301684e-08,0.570687163319557,0.442,0.241,0.000371447478167869,"3","CEBPD"
"CAPNS1",1.48632974064351e-08,0.588501697179833,0.761,0.615,0.000385702567696991,"3","CAPNS1"
"FLNB",1.64364954321083e-08,0.64622006165865,0.515,0.335,0.000426527056463209,"3","FLNB"
"QKI",1.68697053559363e-08,0.375339304423828,0.27,0.113,0.000437768853986546,"3","QKI"
"LMNA",1.70183179463661e-08,0.642707228824375,0.724,0.53,0.000441625350708201,"3","LMNA"
"ADI1",1.75590888091301e-08,0.413405660280548,0.276,0.119,0.000455658354596927,"3","ADI1"
"RALY",1.76519963586952e-08,0.475089554278994,0.479,0.272,0.000458069305508139,"3","RALY"
"CRB3",1.77645065469153e-08,0.597718943347142,0.252,0.106,0.000460988944892452,"3","CRB3"
"IL6ST",1.89873747980987e-08,0.371108463066673,0.405,0.209,0.000492722376010661,"3","IL6ST"
"CXXC5",1.95547428207833e-08,0.717128456281966,0.632,0.488,0.000507445576199325,"3","CXXC5"
"RNF149",2.03814851168443e-08,0.479155834219689,0.276,0.122,0.00052889953878211,"3","RNF149"
"LRRFIP1",2.19952117859302e-08,0.613149695260193,0.601,0.408,0.00057077574584489,"3","LRRFIP1"
"DUSP4",2.84811990916099e-08,0.712866532577859,0.521,0.319,0.000739087116427276,"3","DUSP4"
"TSPAN14",2.89515718855974e-08,0.332862175065856,0.399,0.209,0.000751293290431252,"3","TSPAN14"
"ADAM10",2.98063317814925e-08,0.52124001778728,0.337,0.168,0.000773474309729731,"3","ADAM10"
"AL358113.1",2.98931343832661e-08,0.261218955393875,0.282,0.123,0.000775726837245754,"3","AL358113.1"
"RAB8A",3.14183395806747e-08,0.452469625510295,0.331,0.154,0.000815305912118508,"3","RAB8A"
"CDV3",3.50555005859529e-08,0.513733106053535,0.466,0.273,0.000909690240205477,"3","CDV3"
"SHB",3.55603667140187e-08,0.398454372504456,0.258,0.108,0.000922791516228786,"3","SHB"
"FPGS",3.73807392798721e-08,0.521311287150392,0.319,0.151,0.000970030184312681,"3","FPGS"
"HEBP2",4.07080960551122e-08,0.437494052953751,0.362,0.179,0.00105637509263016,"3","HEBP2"
"IGF2R",4.26452901800964e-08,0.590584794105142,0.46,0.267,0.0011066452801735,"3","IGF2R"
"NBEAL2",4.48962702766698e-08,0.480923878572005,0.301,0.139,0.00116505821367958,"3","NBEAL2"
"PDCD6IP",4.76814656259659e-08,0.474402056186459,0.301,0.141,0.00123733403299382,"3","PDCD6IP"
"CTSB",4.7795329194002e-08,1.28736009206198,0.736,0.568,0.00124028879258435,"3","CTSB"
"STXBP2",4.95653101721098e-08,0.499507004139331,0.319,0.152,0.00128621979896625,"3","STXBP2"
"PLEKHG3",5.05826050685998e-08,0.522287489944287,0.288,0.135,0.00131261860153016,"3","PLEKHG3"
"CAP1",5.29119925231707e-08,0.4417033095712,0.626,0.426,0.00137306620597628,"3","CAP1"
"NRBP1",5.34819673598956e-08,0.416679606368849,0.387,0.197,0.00138785705298929,"3","NRBP1"
"DBNDD1",8.89224250137561e-08,0.444720189155425,0.264,0.117,0.00230753692910697,"3","DBNDD1"
"VEZF1",9.29258352116228e-08,0.471176002804381,0.325,0.162,0.00241142542374161,"3","VEZF1"
"ANKRD10",9.50308259410812e-08,0.601387810096752,0.27,0.123,0.00246604993317106,"3","ANKRD10"
"CDK16",9.63612332418557e-08,0.477456724312061,0.479,0.29,0.00250057400262616,"3","CDK16"
"FAM3C",9.73310208883277e-08,0.451466655830619,0.405,0.222,0.0025257399920521,"3","FAM3C"
"AHCYL1",1.05590691989734e-07,0.595411215455991,0.81,0.638,0.0027400784571336,"3","AHCYL1"
"MPRIP",1.23745320411956e-07,0.517922157521113,0.325,0.163,0.00321119106469027,"3","MPRIP"
"ARL6IP5",1.35813524413228e-07,0.462072212480145,0.387,0.211,0.00352436095852327,"3","ARL6IP5"
"GATAD2A",1.53686100047769e-07,0.436738589051105,0.35,0.181,0.00398815429623959,"3","GATAD2A"
"LLGL2",1.661071208374e-07,0.507300639548797,0.571,0.389,0.00431047978573053,"3","LLGL2"
"ALDH2",1.68393647669759e-07,0.540535763172473,0.362,0.189,0.00436981515703025,"3","ALDH2"
"PLXNB2",1.69422226745173e-07,0.683748753322342,0.601,0.436,0.00439650678403723,"3","PLXNB2"
"HMGCS1",1.69570428912724e-07,0.397509920462118,0.258,0.114,0.00440035263028518,"3","HMGCS1"
"MT-CO3",1.88622603476687e-07,0.252910981789068,1,0.99,0.00489475656022002,"3","MT-CO3"
"APH1A",1.91364730544107e-07,0.560890369168814,0.509,0.325,0.00496591475761957,"3","APH1A"
